service_id,date,exception_type
6c4bdab144746c0fbb55c60d40,20251229,1
625cdae302743f,20251229,1
624ddab200707612a612,20251229,1
6350da9273,20251229,1
684bdae302747664,20251229,1
6c4bdab144746c0fbb55c60d40,20251230,1
625cdae302743f,20251230,1
624ddab200707612a612,20251230,1
6350da9273,20251230,1
684bdae302747664,20251230,1
6c4bdab144746c0fba55c60d40,20251231,1
625cdae202743f,20251231,1
624ddab200707612a612,20251231,1
6350da9273,20251231,1
684bdae202767664,20251231,1
